epoch,loss,val_loss
0,0.10334229469299316,0.05736367404460907
1,0.05753028020262718,0.05686536803841591
2,0.05698169022798538,0.057448189705610275
3,0.05676771700382233,0.056653790175914764
4,0.05685487762093544,0.05641762539744377
5,0.056910302489995956,0.0560249388217926
