epoch,loss,val_loss
0,0.09834212809801102,0.05758608877658844
1,0.05784977599978447,0.05701586976647377
2,0.057166751474142075,0.05631019547581673
3,0.05703660100698471,0.05622053146362305
4,0.05674220621585846,0.05636456981301308
