epoch,loss,val_loss
0,0.10447204858064651,0.0595179907977581
1,0.057180438190698624,0.05626066401600838
2,0.05703812837600708,0.056901462376117706
3,0.05646885931491852,0.056368689984083176
4,0.056530263274908066,0.05706349387764931
5,0.05622519925236702,0.05719396844506264
