epoch,loss,val_loss
0,0.0820646584033966,0.05759437009692192
1,0.05768710374832153,0.05774066969752312
2,0.056904010474681854,0.05753076821565628
3,0.05731574818491936,0.05703709274530411
4,0.05700366944074631,0.058018531650304794
5,0.05696374922990799,0.05707072466611862
