epoch,loss,val_loss
0,0.10718825459480286,0.05678167566657066
1,0.05692403018474579,0.05713668465614319
2,0.057159677147865295,0.05709055811166763
3,0.05677178502082825,0.056508470326662064
4,0.05663743615150452,0.05646106228232384
5,0.05669369921088219,0.05713356286287308
