epoch,loss,val_loss
0,0.12685148417949677,0.06021471694111824
1,0.05785757303237915,0.05788390710949898
2,0.0568842776119709,0.05775266885757446
3,0.05659257248044014,0.05706221982836723
4,0.0569784939289093,0.05754728242754936
5,0.055736564099788666,0.05794987455010414
