epoch,loss,val_loss
0,0.1201646625995636,0.05784633383154869
1,0.05895929038524628,0.05672062933444977
2,0.05846868082880974,0.05562233924865723
3,0.05764080211520195,0.05581305921077728
4,0.05758257210254669,0.055926453322172165
5,0.05734241008758545,0.055962610989809036
