epoch,loss,val_loss
0,0.11638914793729782,0.05789506435394287
1,0.05903181806206703,0.05605529248714447
2,0.05829125642776489,0.05554552748799324
3,0.05794256925582886,0.05713441222906113
4,0.05761776864528656,0.0554439052939415
