epoch,loss,val_loss
0,0.09149286895990372,0.05602678656578064
1,0.05699832737445831,0.055889908224344254
2,0.05666723474860191,0.05564963445067406
3,0.056544020771980286,0.056231942027807236
4,0.05697615444660187,0.055859506130218506
